ip,common_name,organization,country,locality,province,sandns,sanip,selfsigned
"54.243.170.49","*.api.staging.immersive.yahoo.com","","","","","*.api.staging.immersive.yahoo.com","","false"
"54.243.171.248","help.yahoo.com","Oath Holdings Inc.","US","Sunnyvale","California","help.yahoo.com|*.aide.yahoo.com|*.aiuto.yahoo.com|*.ajuda.yahoo.com|*.ajutor.yahoo.com|*.ayuda.yahoo.com|*.bantuan.yahoo.com|*.help.yahoo.com|*.hilfe.yahoo.com|*.omoc.yahoo.com|*.trogiup.yahoo.com","","false"
"54.243.186.5","streamer.finance.yahoo.com","Oath Holdings Inc.","US","Sunnyvale","California","streamer.finance.yahoo.com|streamer-us-east-1.finance-aws-prod.aws.oath.cloud|streamer-us-west-2.finance-aws-prod.aws.oath.cloud","","false"
"54.243.255.55","tw.api.srch.ect.yahoo.com","Oath Holdings Inc.","US","Sunnyvale","California","tw.api.srch.ect.yahoo.com|samsung-mobile.query.yahooapis.com|real.acache.us.global.sports.yahoo.com|picasso.ec.yahoo.com|partnerportal.io.yahoo.net|monalixa-api.yahoo.com|maw-api.verizonmedia.com|eurosport.yahoo.com|esportes.yahoo.com|contentindexing--partner-publishing.global.vespa.yahooapis.com|apple-finance.query.yahoo.com|api.global.sports.yahoo.com|abumedia.yql.yahoo.com|*.yql.yahooapis.com|*.yql.yahoo.com|*.yql.news.yahoo.com|*.yahooinc.com|*.yahoofinance.com|*.yahooapis.com|*.yahoo.com|*.wh.yahooapis.com|*.virtualstudio.yahoo.com|*.video.yahoo.com|*.user-preference.yahoo.com|*.us-central-1.vespa.oath.cloud|*.sports.yahoo.com|*.shp.yahoo.com|*.search.ec.yahoo.com|*.scm.yahooapis.com|*.query.yahoo.com|*.protrade.com|*.prime.yahoo.com|*.nevec.yahoo.com|*.mobile.yahoo.com|*.media.yql.yahoo.com|*.media.yahoo.com|*.mapi.shp.yahoo.com|*.m.yahoo.com|*.jarvis.yahoo.com|*.intlmedia-graviton-gateway.media.yahoo.com|*.intl.ec.yahoo.com|*.global.vespa.oath.cloud|*.fireplace.yahoo.com|*.finance.yahoo.com|*.finance-k8s.media.yahoo.cloud|*.feeds.yahoo.com|*.fantasysports.yahooapis.com|*.fantasysports.yahoo.com|*.experiences.media.yahoo.com|*.ews.mall.yahooapis.com|*.eurosport.yahoo.com|*.entertainment.yahoo.com|*.engadget.com|*.emailanalytics.yahoo.com|*.ema.yahoo.com|*.eds.yahoo.com|*.ect.yahoo.com|*.ec.yahoo.com|*.data.yahoo.com|*.commerce.verizonmedia.com|*.buy.yahoo.com|*.bid.yahooapis.com|*.bid.yahoo.com|*.bettertogether.yahoo.com|*.bc.yahooapis.com|*.api.bid.yahoo.com|*.analytics.yahooinc.com|*.analytics.verizonmedia.com|*.abumedia.yql.yahoo.com|*.abumedia.yahoo.com","","false"
"34.216.29.157","poc.mmgmt.ouryahoo.com","Oath Holdings Inc.","US","Sunnyvale","California","poc.mmgmt.ouryahoo.com|poc-a.mmgmt.ouryahoo.com","","false"
"34.217.92.1","web.ssp.yahoo.com","Oath Holdings Inc.","US","Sunnyvale","California","web.ssp.yahoo.com|c2s.ssp.yahoo.com|c2shb.ssp.yahoo.com|oao-js-tag.onemobile.yahoo.com|jill.fc.yahoo.com|eu-central.jill.fc.yahoo.com|*.ssp.yahoo.com|us-east.jill.fc.yahoo.com|us-west.jill.fc.yahoo.com|ap-southeast.jill.fc.yahoo.com|c2shb.pubgw.yahoo.com","","false"
"34.217.219.240","home.kjinka.udb-dev-xdrproxy","Oath Inc.","US","","","udb-dev-xdrproxy.home-kjinka.aws.oath.cloud|*.udb-dev-xdrproxy.home-kjinka.aws.oath.cloud|udb-dev-xdrproxy.home-kjinka.aws.yahoo.cloud|*.udb-dev-xdrproxy.home-kjinka.aws.yahoo.cloud|udb-dev-xdrproxy.home-kjinka.svc.cluster.local|*.udb-dev-xdrproxy.home-kjinka.svc.cluster.local|udb-dev-xdrproxy.xdrproxy.svc.cluster.local","","false"
"34.212.50.220","yahoo.com","Oath Holdings Inc.","US","Sunnyvale","California","yahoo.com|tw.rd.yahoo.com|s.yimg.com|mbp.yimg.com|hk.rd.yahoo.com|fr-ca.rogers.yahoo.com|ddl.fp.yahoo.com|ca.rogers.yahoo.com|ca.my.yahoo.com|brb.yahoo.net|add.my.yahoo.com|*.yahoo.com|*.www.yahoo.com|*.media.yahoo.com|*.global.vespa.oath.cloud|*.att.yahoo.com|*.amp.yimg.com","","false"
"34.212.127.14","*.oath-marketing-yahooinc-production.aws.oath.cloud","","","","","*.oath-marketing-yahooinc-production.aws.oath.cloud","","false"
"34.213.101.254","src1.yahoo.com","Oath Holdings Inc.","US","Sunnyvale","California","src1.yahoo.com|*.oath.com|*.ouroath.com|*.ouryahoo.com|*.yahoo.com|*.aol.com|*.aol.de|*.verizonmedia.com|*.yahooinc.com|*.yahoo.bg|*.yahoo.ca|*.yahoo.cn|*.yahoo.co.in|*.yahoo.co.nz|*.yahoo.co.th|*.yahoo.co.uk|*.yahoo.com.ar|*.yahoo.com.au|*.yahoo.com.br|*.yahoo.com.cn|*.yahoo.com.hk|*.yahoo.com.mx|*.yahoo.com.ph|*.yahoo.com.sg|*.yahoo.com.tw|*.yahoo.com.vn|*.yahoo.com.my|*.yahoo.co.id|*.yahoo.de|*.yahoo.ee|*.yahoo.es|*.yahoo.fr|*.yahoo.hk|*.yahoo.hu|*.yahoo.ie|*.yahoo.in|*.yahoo.it|*.yahoo.ph|*.yahoo.pt|*.yahoo.sg|*.brightroll.com|*.ops.aol.com|*.web.aol.com|*.aol.co.uk|*.aol.jp|*.engadget.com|*.teamaol.com|*.aol.fr|*.aol.ca|*.joystiq.com|*.maktoob.com|*.yahooapis.com|*.yahoomusic.com|*.vzbuilders.com|*.onemobile.aol.com|*.makers.com|*.isp.netscape.com|*.yahoosportsbook.com|*.isp.yahoo.com|*.glp.searchjam.com|*.notdonedocumentary.com|*.notdonefilm.com|*.yahoosports.com|*.yahoofinance.com|*.broman.vzbuilders.com|*.knowledge.yahoo.com|*.advertising.yahoo.com|*.builtbygirls.com|*.yahoo.net|*.yahoosmallbusiness.com","","false"
"54.87.116.163","ssp.yahoo.com","Oath Holdings Inc.","US","Sunnyvale","California","ssp.yahoo.com|*.ssp.yahoo.com|*.s2shb.ssp.yahoo.com|onemobile.yahoo.com|*.onemobile.yahoo.com|*.ads.nexage.com|*.ads0.nexage.com|ssp.advertising.com|*.ssp.advertising.com|*.fc.yahoo.com|*.jill.fc.yahoo.com|nexage.com|admax.nexage.com|ads.nexage.com|ads0.nexage.com|hb.nexage.com|medtest.nexage.com|prod-e-node-1112.nexage.com|prod-e-node-1212.nexage.com|prod-e-node-2112.nexage.com|prod-e-node-3112.nexage.com|prod-m-medtest-1112.nexage.com|prod-m-node-1112.nexage.com|prod-m-node-1212.nexage.com|prod-m-node-2112.nexage.com|prod-m-node-3112.nexage.com|prodtest-m-node-1118.nexage.com|sdkdirect.nexage.com|sdktest.nexage.com|tangerine.nexage.com","","false"
"54.87.148.103","*.csc.adserver.yahoo.com","Oath Holdings Inc.","US","Sunnyvale","California","*.csc.adserver.yahoo.com|adserver.yahoo.com|*.ad.yieldmanager.net|scrserv.amp.yahoo.com|*.adserver.yahoo.com|*.pointguard-qa.aws.oath.cloud|*.pointguard.aws.oath.cloud","","false"
"54.87.210.101","yahoo.com","Oath Holdings Inc.","US","Sunnyvale","California","yahoo.com|tw.rd.yahoo.com|s.yimg.com|mbp.yimg.com|hk.rd.yahoo.com|fr-ca.rogers.yahoo.com|ddl.fp.yahoo.com|ca.rogers.yahoo.com|ca.my.yahoo.com|brb.yahoo.net|add.my.yahoo.com|*.yahoo.com|*.www.yahoo.com|*.media.yahoo.com|*.global.vespa.oath.cloud|*.att.yahoo.com|*.amp.yimg.com","","false"
"54.254.21.25","*.csc.adserver.yahoo.com","Oath Holdings Inc.","US","Sunnyvale","California","*.csc.adserver.yahoo.com|adserver.yahoo.com|*.ad.yieldmanager.net|scrserv.amp.yahoo.com|*.adserver.yahoo.com|*.pointguard-qa.aws.oath.cloud|*.pointguard.aws.oath.cloud","","false"
"54.254.48.82","ssp.yahoo.com","Oath Holdings Inc.","US","Sunnyvale","California","ssp.yahoo.com|*.ssp.yahoo.com|*.s2shb.ssp.yahoo.com|onemobile.yahoo.com|*.onemobile.yahoo.com|*.ads.nexage.com|*.ads0.nexage.com|ssp.advertising.com|*.ssp.advertising.com|*.fc.yahoo.com|*.jill.fc.yahoo.com|nexage.com|admax.nexage.com|ads.nexage.com|ads0.nexage.com|hb.nexage.com|medtest.nexage.com|prod-e-node-1112.nexage.com|prod-e-node-1212.nexage.com|prod-e-node-2112.nexage.com|prod-e-node-3112.nexage.com|prod-m-medtest-1112.nexage.com|prod-m-node-1112.nexage.com|prod-m-node-1212.nexage.com|prod-m-node-2112.nexage.com|prod-m-node-3112.nexage.com|prodtest-m-node-1118.nexage.com|sdkdirect.nexage.com|sdktest.nexage.com|tangerine.nexage.com","","false"
"54.254.124.175","yahoo.com","Oath Holdings Inc.","US","Sunnyvale","California","yahoo.com|tw.rd.yahoo.com|s.yimg.com|mbp.yimg.com|hk.rd.yahoo.com|fr-ca.rogers.yahoo.com|ddl.fp.yahoo.com|ca.rogers.yahoo.com|ca.my.yahoo.com|brb.yahoo.net|add.my.yahoo.com|*.yahoo.com|*.www.yahoo.com|*.media.yahoo.com|*.global.vespa.oath.cloud|*.att.yahoo.com|*.amp.yimg.com","","false"
"54.254.139.30","consent.oath.com","Oath Holdings Inc.","US","Sunnyvale","California","consent.oath.com|consent.yahoo.com|guce.verizonmedia.com|guce2.oath.com|guce.alephd.com|guce.aol.ca|guce.aol.co.uk|guce.isp.netscape.com|guce.vidible.tv|guce.wmconnect.com|guce.yahoo.com.hk|guce.yahoo.com.tw|guce.adaptv.advertising.com|guce.search.yahoo.com|guce.search.aol.com|guce.recherche.aol.fr|guce.search.aol.ca|guce.search.aol.co.uk|guce.suche.aol.de|guce.techcrunch.cn|guce.tacoda.at.atwola.com|guce.adtech.de|guce.adtechus.com|guce.adtechjp.com|guce.adap.tv|guce.nexage.com|guce.cashay.com|guce.intheknow.com|guce.yahoofinance.com|guce.boxely.com|guce.instore.com|guce.helping.com|guce.ygm.com|guce.binoz.com|guce.searchjam.com|guce.glp.searchjam.com|guce.ad.com|guce.instoreautos.com|guce.instoredownloads.com|guce.instorecars.com|guce.instorehomes.com|guce.netbusiness.com|guce.walletpop.com|guce.wimzi.com|guce.ehealth247.com|guce.yshop.tw|guce.wavezie.com|guce.ouryahoo.com|guce.yahooinc.com|connectid.yahoo.com|guce.umbat.com|guce.5min.com|guce.checkonce.com","","false"
"54.254.230.124","stage.help.yahoo.com","Oath Holdings Inc.","US","Sunnyvale","California","stage.help.yahoo.com|*.aide.yahoo.com|*.aiuto.yahoo.com|*.ajuda.yahoo.com|*.ajutor.yahoo.com|*.ayuda.yahoo.com|*.bantuan.yahoo.com|*.help.yahoo.com|*.hilfe.yahoo.com|*.trogiup.yahoo.com","","false"
"54.254.230.233","consent.oath.com","Oath Holdings Inc.","US","Sunnyvale","California","consent.oath.com|consent.yahoo.com|guce.verizonmedia.com|guce2.oath.com|guce.alephd.com|guce.aol.ca|guce.aol.co.uk|guce.isp.netscape.com|guce.vidible.tv|guce.wmconnect.com|guce.yahoo.com.hk|guce.yahoo.com.tw|guce.adaptv.advertising.com|guce.search.yahoo.com|guce.search.aol.com|guce.recherche.aol.fr|guce.search.aol.ca|guce.search.aol.co.uk|guce.suche.aol.de|guce.techcrunch.cn|guce.tacoda.at.atwola.com|guce.adtech.de|guce.adtechus.com|guce.adtechjp.com|guce.adap.tv|guce.nexage.com|guce.cashay.com|guce.intheknow.com|guce.yahoofinance.com|guce.boxely.com|guce.instore.com|guce.helping.com|guce.ygm.com|guce.binoz.com|guce.searchjam.com|guce.glp.searchjam.com|guce.ad.com|guce.instoreautos.com|guce.instoredownloads.com|guce.instorecars.com|guce.instorehomes.com|guce.netbusiness.com|guce.walletpop.com|guce.wimzi.com|guce.ehealth247.com|guce.yshop.tw|guce.wavezie.com|guce.ouryahoo.com|guce.yahooinc.com|connectid.yahoo.com|guce.umbat.com|guce.5min.com|guce.checkonce.com","","false"
"54.254.247.66","*.vto.assistant.yahoo.com","Oath Holdings Inc.","US","Sunnyvale","California","*.vto.assistant.yahoo.com|*.vto.commerce.yahoo.com","","false"
"54.84.114.36","beta1.www.yahooinc.com","Oath Holdings Inc.","US","Sunnyvale","California","beta1.www.yahooinc.com|*.corp-apps-awsdevops.aws.oath.cloud","","false"
"54.84.141.83","dev.external.ouryahoo.com","Oath Holdings Inc.","US","Sunnyvale","California","dev.external.ouryahoo.com|dev.mobile.yahoo.com|dev.cms.creative.ouryahoo.com","","false"
"54.84.154.60","turbify.com","","","","","turbify.com|*.luminate.com|*.aabacosmallbusiness.com|verizonsmallbusinessessentials.com|aabacosmallbusiness.com|*.verizonsmallbusinessessentials.com|*.yahoosmallbusiness.com|luminate.com|*.turbify.com|yahoosmallbusiness.com","","false"
"54.84.155.57","yahoo.com","Oath Holdings Inc.","US","Sunnyvale","California","yahoo.com|tw.rd.yahoo.com|s.yimg.com|mbp.yimg.com|hk.rd.yahoo.com|fr-ca.rogers.yahoo.com|ddl.fp.yahoo.com|ca.rogers.yahoo.com|ca.my.yahoo.com|brb.yahoo.net|add.my.yahoo.com|*.yahoo.com|*.www.yahoo.com|*.media.yahoo.com|*.global.vespa.oath.cloud|*.att.yahoo.com|*.amp.yimg.com","","false"
"54.84.157.105","*.csc.adserver.yahoo.com","Oath Holdings Inc.","US","Sunnyvale","California","*.csc.adserver.yahoo.com|adserver.yahoo.com|*.ad.yieldmanager.net|scrserv.amp.yahoo.com|*.adserver.yahoo.com|*.pointguard-qa.aws.oath.cloud|*.pointguard.aws.oath.cloud","","false"
"54.84.198.23","subscriptions.dispatcher.aws.prod.dispatcheryahoo","Oath Inc.","US","","","dispatcheryahoo.subscriptions-dispatcher-aws-prod.aws.oath.cloud|18e9d76164d04e69a40bb70a0331c8f5.instanceid.athenz.aws.oath.cloud","","false"
"54.84.214.30","ssp.yahoo.com","Oath Holdings Inc.","US","Sunnyvale","California","ssp.yahoo.com|*.ssp.yahoo.com|*.s2shb.ssp.yahoo.com|onemobile.yahoo.com|*.onemobile.yahoo.com|*.ads.nexage.com|*.ads0.nexage.com|ssp.advertising.com|*.ssp.advertising.com|*.fc.yahoo.com|*.jill.fc.yahoo.com|nexage.com|admax.nexage.com|ads.nexage.com|ads0.nexage.com|hb.nexage.com|medtest.nexage.com|prod-e-node-1112.nexage.com|prod-e-node-1212.nexage.com|prod-e-node-2112.nexage.com|prod-e-node-3112.nexage.com|prod-m-medtest-1112.nexage.com|prod-m-node-1112.nexage.com|prod-m-node-1212.nexage.com|prod-m-node-2112.nexage.com|prod-m-node-3112.nexage.com|prodtest-m-node-1118.nexage.com|sdkdirect.nexage.com|sdktest.nexage.com|tangerine.nexage.com","","false"
"54.84.226.107","ssp.yahoo.com","Oath Holdings Inc.","US","Sunnyvale","California","ssp.yahoo.com|*.ssp.yahoo.com|*.s2shb.ssp.yahoo.com|onemobile.yahoo.com|*.onemobile.yahoo.com|*.ads.nexage.com|*.ads0.nexage.com|ssp.advertising.com|*.ssp.advertising.com|*.fc.yahoo.com|*.jill.fc.yahoo.com|nexage.com|admax.nexage.com|ads.nexage.com|ads0.nexage.com|hb.nexage.com|medtest.nexage.com|prod-e-node-1112.nexage.com|prod-e-node-1212.nexage.com|prod-e-node-2112.nexage.com|prod-e-node-3112.nexage.com|prod-m-medtest-1112.nexage.com|prod-m-node-1112.nexage.com|prod-m-node-1212.nexage.com|prod-m-node-2112.nexage.com|prod-m-node-3112.nexage.com|prodtest-m-node-1118.nexage.com|sdkdirect.nexage.com|sdktest.nexage.com|tangerine.nexage.com","","false"
"54.85.49.202","*.v.ssp.yahoo.com","Oath Holdings Inc.","US","Sunnyvale","California","*.v.ssp.yahoo.com|*.adaptv.advertising.com|adaptv.advertising.com|*.adap.tv","","false"
"54.85.70.145","turbify.com","","","","","turbify.com|*.luminate.com|*.aabacosmallbusiness.com|verizonsmallbusinessessentials.com|aabacosmallbusiness.com|*.verizonsmallbusinessessentials.com|*.yahoosmallbusiness.com|luminate.com|*.turbify.com|yahoosmallbusiness.com","","false"
"54.85.119.247","streamer-stage.finance.yahoo.com","Oath Holdings Inc.","US","Sunnyvale","California","streamer-stage.finance.yahoo.com","","false"
"54.85.151.74","help.yahoo.com","Oath Holdings Inc.","US","Sunnyvale","California","help.yahoo.com|*.aide.yahoo.com|*.aiuto.yahoo.com|*.ajuda.yahoo.com|*.ajutor.yahoo.com|*.ayuda.yahoo.com|*.bantuan.yahoo.com|*.help.yahoo.com|*.hilfe.yahoo.com|*.omoc.yahoo.com|*.trogiup.yahoo.com","","false"
"54.85.210.52","web.ssp.yahoo.com","Oath Holdings Inc.","US","Sunnyvale","California","web.ssp.yahoo.com|c2s.ssp.yahoo.com|c2shb.ssp.yahoo.com|oao-js-tag.onemobile.yahoo.com|jill.fc.yahoo.com|eu-central.jill.fc.yahoo.com|*.ssp.yahoo.com|us-east.jill.fc.yahoo.com|us-west.jill.fc.yahoo.com|ap-southeast.jill.fc.yahoo.com|c2shb.pubgw.yahoo.com","","false"
"54.85.219.79","pe-dba.aws.ads.npd","Oath Inc.","US","","","npd.pe-dba-aws-ads.aws.oath.cloud|npd.pe-dba-aws-ads.aws.yahoo.cloud|i-0c6367865ef5e04fa.instanceid.athenz.aws.oath.cloud","","false"
"54.85.236.176","ssp.yahoo.com","Oath Holdings Inc.","US","Sunnyvale","California","ssp.yahoo.com|*.ssp.yahoo.com|*.s2shb.ssp.yahoo.com|onemobile.yahoo.com|*.onemobile.yahoo.com|*.ads.nexage.com|*.ads0.nexage.com|ssp.advertising.com|*.ssp.advertising.com|*.fc.yahoo.com|*.jill.fc.yahoo.com|nexage.com|admax.nexage.com|ads.nexage.com|ads0.nexage.com|hb.nexage.com|medtest.nexage.com|prod-e-node-1112.nexage.com|prod-e-node-1212.nexage.com|prod-e-node-2112.nexage.com|prod-e-node-3112.nexage.com|prod-m-medtest-1112.nexage.com|prod-m-node-1112.nexage.com|prod-m-node-1212.nexage.com|prod-m-node-2112.nexage.com|prod-m-node-3112.nexage.com|prodtest-m-node-1118.nexage.com|sdkdirect.nexage.com|sdktest.nexage.com|tangerine.nexage.com","","false"
"34.208.60.185","admin.yahoorecipesearch.com","SomeOrganization","--","SomeCity","SomeState","","","true"
"34.208.102.63","consent.oath.com","Oath Holdings Inc.","US","Sunnyvale","California","consent.oath.com|consent.yahoo.com|guce.verizonmedia.com|guce2.oath.com|guce.alephd.com|guce.aol.ca|guce.aol.co.uk|guce.isp.netscape.com|guce.vidible.tv|guce.wmconnect.com|guce.yahoo.com.hk|guce.yahoo.com.tw|guce.adaptv.advertising.com|guce.search.yahoo.com|guce.search.aol.com|guce.recherche.aol.fr|guce.search.aol.ca|guce.search.aol.co.uk|guce.suche.aol.de|guce.techcrunch.cn|guce.tacoda.at.atwola.com|guce.adtech.de|guce.adtechus.com|guce.adtechjp.com|guce.adap.tv|guce.nexage.com|guce.cashay.com|guce.intheknow.com|guce.yahoofinance.com|guce.boxely.com|guce.instore.com|guce.helping.com|guce.ygm.com|guce.binoz.com|guce.searchjam.com|guce.glp.searchjam.com|guce.ad.com|guce.instoreautos.com|guce.instoredownloads.com|guce.instorecars.com|guce.instorehomes.com|guce.netbusiness.com|guce.walletpop.com|guce.wimzi.com|guce.ehealth247.com|guce.yshop.tw|guce.wavezie.com|guce.ouryahoo.com|guce.yahooinc.com|connectid.yahoo.com|guce.umbat.com|guce.5min.com|guce.checkonce.com","","false"
"34.208.110.182","dev.partners.pse.aol.com","Oath Holdings Inc.","US","Sunnyvale","California","dev.partners.pse.aol.com|qa.partners.pse.aol.com|stage.partners.pse.aol.com|dev.partners.event.aol.com|qa.partners.event.aol.com|stage.partners.event.aol.com|dev.partners.gdpr.aol.com|qa.partners.gdpr.aol.com|stage.partners.gdpr.aol.com|qa.partners.pse.yahoo.com|dev.partners.pse.yahoo.com|stage.partners.pse.yahoo.com","","false"
"34.208.112.125","stage.zts.athenz.ouroath.com","Oath Holdings Inc.","US","Sunnyvale","California","stage.zts.athenz.ouroath.com|stage.zts.athenz.ouryahoo.com|stage.zts-oidc.athenz.ouryahoo.com","","false"
"34.208.146.81","trunk.consent.oath.com","Oath Holdings Inc.","US","Sunnyvale","California","trunk.consent.oath.com|trunk.consent.yahoo.com|trunk.guce.verizonmedia.com|trunk.guce2.oath.com|trunk.guce.alephd.com|trunk.guce.aol.ca|trunk.guce.aol.co.uk|trunk.guce.isp.netscape.com|trunk.guce.vidible.tv|trunk.guce.wmconnect.com|trunk.guce.yahoo.com.hk|trunk.guce.yahoo.com.tw|trunk.guce.adaptv.advertising.com|trunk.guce.search.yahoo.com|trunk.guce.search.aol.com|trunk.guce.techcrunch.cn|trunk.guce.tacoda.at.atwola.com|trunk.guce.adtech.de|trunk.guce.adtechus.com|trunk.guce.adtechjp.com|trunk.guce.adap.tv|trunk.guce.nexage.com|trunk.guce.cashay.com|trunk.guce.intheknow.com|trunk.guce.yahoofinance.com|trunk.guce.boxely.com|trunk.guce.instore.com|trunk.guce.helping.com|trunk.guce.ygm.com|trunk.guce.binoz.com|trunk.guce.searchjam.com|trunk.guce.glp.searchjam.com|trunk.guce.ad.com|trunk.guce.instoreautos.com|trunk.guce.instoredownloads.com|trunk.guce.instorecars.com|trunk.guce.instorehomes.com|trunk.guce.netbusiness.com|trunk.guce.walletpop.com|trunk.guce.wimzi.com|trunk.guce.ehealth247.com|trunk.guce.yshop.tw|trunk.guce.wavezie.com|trunk.guce.ouryahoo.com|trunk.guce.yahooinc.com|trunk.guce.umbat.com|trunk.guce.5min.com|trunk.guce.checkonce.com","","false"
"34.209.12.3","ssp.yahoo.com","Oath Holdings Inc.","US","Sunnyvale","California","ssp.yahoo.com|*.ssp.yahoo.com|*.s2shb.ssp.yahoo.com|onemobile.yahoo.com|*.onemobile.yahoo.com|*.ads.nexage.com|*.ads0.nexage.com|ssp.advertising.com|*.ssp.advertising.com|*.fc.yahoo.com|*.jill.fc.yahoo.com|nexage.com|admax.nexage.com|ads.nexage.com|ads0.nexage.com|hb.nexage.com|medtest.nexage.com|prod-e-node-1112.nexage.com|prod-e-node-1212.nexage.com|prod-e-node-2112.nexage.com|prod-e-node-3112.nexage.com|prod-m-medtest-1112.nexage.com|prod-m-node-1112.nexage.com|prod-m-node-1212.nexage.com|prod-m-node-2112.nexage.com|prod-m-node-3112.nexage.com|prodtest-m-node-1118.nexage.com|sdkdirect.nexage.com|sdktest.nexage.com|tangerine.nexage.com","","false"
"34.209.81.72","*.beboundless.yahooinc.com","Oath Holdings Inc.","US","Sunnyvale","California","*.beboundless.yahooinc.com|beboundless.yahooinc.com","","false"
"34.209.188.104","help.yahoo.com","Oath Holdings Inc.","US","Sunnyvale","California","help.yahoo.com|*.help.yahoo.com","","false"
"34.223.151.40","*.g11n.yahoo.com","Oath Holdings Inc.","US","Sunnyvale","California","*.g11n.yahoo.com|g11n.yahoo.com","","false"
"34.223.163.93","*.g11n.yahoo.com","Oath Holdings Inc.","US","Sunnyvale","California","*.g11n.yahoo.com|g11n.yahoo.com","","false"
"34.223.168.136","yahoo-alb.hosted.content.distribution.dtcisb.technology","","","","","yahoo-alb.hosted.content.distribution.dtcisb.technology|yahoo-alb.us-west-2.hosted.content.distribution.dtcisb.technology|yahoo-alb-weighted.us-east-1.hosted.content.distribution.dtcisb.technology|yahoo-alb-latency.hosted.content.distribution.dtcisb.technology|yahoo-alb-weighted.us-west-2.hosted.content.distribution.dtcisb.technology","","false"
"34.223.171.199","*.oath-marketing-yahooinc-development.aws.oath.cloud","","","","","*.oath-marketing-yahooinc-development.aws.oath.cloud","","false"
"34.223.183.176","*.g11n.yahoo.com","Oath Holdings Inc.","US","Sunnyvale","California","*.g11n.yahoo.com|g11n.yahoo.com","","false"
"34.223.234.19","poc.mmgmt.ouryahoo.com","Oath Holdings Inc.","US","Sunnyvale","California","poc.mmgmt.ouryahoo.com|poc-a.mmgmt.ouryahoo.com","","false"
"34.223.243.19","poc.mmgmt.ouryahoo.com","Oath Holdings Inc.","US","Sunnyvale","California","poc.mmgmt.ouryahoo.com|poc-a.mmgmt.ouryahoo.com","","false"
"3.70.206.86","web.ssp.yahoo.com","Oath Holdings Inc.","US","Sunnyvale","California","web.ssp.yahoo.com|c2s.ssp.yahoo.com|c2shb.ssp.yahoo.com|oao-js-tag.onemobile.yahoo.com|jill.fc.yahoo.com|eu-central.jill.fc.yahoo.com|*.ssp.yahoo.com|us-east.jill.fc.yahoo.com|us-west.jill.fc.yahoo.com|ap-southeast.jill.fc.yahoo.com|c2shb.pubgw.yahoo.com","","false"
"3.71.28.54","web.ssp.yahoo.com","Oath Holdings Inc.","US","Sunnyvale","California","web.ssp.yahoo.com|c2s.ssp.yahoo.com|c2shb.ssp.yahoo.com|oao-js-tag.onemobile.yahoo.com|jill.fc.yahoo.com|eu-central.jill.fc.yahoo.com|*.ssp.yahoo.com|us-east.jill.fc.yahoo.com|us-west.jill.fc.yahoo.com|ap-southeast.jill.fc.yahoo.com|c2shb.pubgw.yahoo.com","","false"
